ReefID_Name,Ocean,Country,State.Province.Island,City.Town,Year,Date,Depth,Organism.Code
56.28.16.7E.26.11.21N | Grouper's Escape,Arabian Gulf,Oman,Musandam,Balad,2010,21-Oct-10,4.0,Bleaching (% of population)
56.21.19E.26.9.45N | Habelein Island,Arabian Gulf,Oman,Musandam,Habelein,2010,20-Oct-10,4.0,Bleaching (% of population)
56.21.19E.26.9.45N | Habelein Island,Arabian Gulf,Oman,Musandam,Habelein,2010,20-Oct-10,9.0,Bleaching (% of population)
56.28.56E.26.13.51.8N | Khesa,Arabian Gulf,Oman,Musandam,Shaisah,2010,21-Oct-10,4.0,Bleaching (% of population)
56.28.25.6E.26.7.55.8N | Osprey Point,Arabian Gulf,Oman,Musandam,Ilfilm,2010,20-Oct-10,4.0,Bleaching (% of population)
56.27.33E.26.14.1.3N | Rockface Bay,Arabian Gulf,Oman,Musandam,Shaisah,2010,15-Oct-10,4.0,Bleaching (% of population)
56.27.33E.26.14.1.3N | Rockface Bay,Arabian Gulf,Oman,Musandam,Shaisah,2010,15-Oct-10,8.0,Bleaching (% of population)
56.26.09E.26.13.49N | Snapper's Tragedy,Arabian Gulf,Oman,Musandam,Shaisah,2010,15-Oct-10,3.5,Bleaching (% of population)
56.26.09E.26.13.49N | Snapper's Tragedy,Arabian Gulf,Oman,Musandam,Shaisah,2010,15-Oct-10,7.5,Bleaching (% of population)
166.16.13.4E.10.17.4.7S | Tuo South Reef,Pacific,Solomon Islands,Temotu,Tuo Village,2010,6-Jun-10,12.0,Bleaching (% of population)
56.25.31.3E.26.5.2.7N | Gargoyle Cliffs,Arabian Gulf,Oman,Musandam,Nieba,2010,20-Oct-10,3.5,Bleaching (% of population)
77.24.713W.18.28.370N | Dancing Lady,Atlantic,Jamaica,St. Ann,Discovery Bay,2010,8-Oct-10,9.0,Bleaching (% of population)
76.50.753W.17.54.111N | Drunkenman's Cay,Atlantic,Jamaica,Kingston,Port Royal,2010,14-Jul-10,6.0,Bleaching (% of population)
76.50.753W.17.54.111N | Drunkenman's Cay,Atlantic,Jamaica,Kingston,Port Royal,2010,14-Jul-10,9.0,Bleaching (% of population)
76.49.11.8W.17.55.11.6N | Lime Cay,Atlantic,Jamaica,Kingston,Port Royal,2010,13-Jul-10,5.0,Bleaching (% of population)
76.49.11.8W.17.55.11.6N | Lime Cay,Atlantic,Jamaica,Kingston,Port Royal,2010,13-Jul-10,9.0,Bleaching (% of population)
77.24.32W.18.28.28N | Mooring 1,Atlantic,Jamaica,,,2010,8-Oct-10,9.0,Bleaching (% of population)
162.56.111E.5.15.985N | Nefalil (Utwa) EMB 21,Pacific,FSM,Kosrae,,2008,30-Sep-08,10.0,Bleaching (% of population)
162.54.137E.5.17.367N | North Tukunsruh EMB 27,Pacific,FSM,Kosrae,,2008,19-Jun-08,10.0,Bleaching (% of population)
163.2.258E.5.18.681N | Tenwak EMB 04,Pacific,FSM,Kosrae,,2008,1-Oct-08,10.0,Bleaching (% of population)
NSMolsronMalem | Molsron Malem EMB#8,Pacific,FSM,Kosrae,,2007,8-Nov-07,10.0,Bleaching (% of population)
162.58.832E.5.15.914N | EMB 16 Inpuspusa,Pacific,FSM,Kosrae,,2008,19-Jun-08,10.0,Bleaching (% of population)
162.53.874E.5.17.747N | Buoy 29 Sroac,Pacific,FSM,Kosrae,,2008,8-Oct-08,10.0,Bleaching (% of population)
162.54.022E.5.18.667N | EMB #31 Panyacah,Pacific,FSM,Kosrae,,2008,7-Oct-08,10.0,Bleaching (% of population)
162.56.828E.5.21.1N | Buoy 39 (Shark Island),Pacific,FSM,Kosrae,,2008,7-Feb-08,10.0,Bleaching (% of population)
162.56.828E.5.21.1N | Buoy 39 (Shark Island),Pacific,FSM,Kosrae,,2008,4-Dec-08,10.0,Bleaching (% of population)
162.58.263E.5.21.93N | EMB #42 Soar,Pacific,FSM,Kosrae,,2008,6-Oct-08,10.0,Bleaching (% of population)
162.58.704E.5.2.174N | EMB #43 Tafunsak Srisrik,Pacific,FSM,Kosrae,,2008,6-Oct-08,10.0,Bleaching (% of population)
162.58.248E.5.21.932N | EMB #47 Kisacs,Pacific,FSM,Kosrae,,2008,3-Oct-08,10.0,Bleaching (% of population)
163.1.424E.5.21.371N | EMB #50 Pihkuhsrihk,Pacific,FSM,Kosrae,,2008,12-Aug-08,10.0,Bleaching (% of population)
163.1.783E.5.20.514N | EMB #52 Nao,Pacific,FSM,Kosrae,,2008,7-Aug-08,10.0,Bleaching (% of population)
NSEMB53 | EMB #53 Metais,Pacific,FSM,Kosrae,,2008,2-Oct-08,10.0,Bleaching (% of population)
162.56.777E.5.20.568N | Trochus Sanctuary,Pacific,FSM,Kosrae,,2008,13-Jun-08,10.0,Bleaching (% of population)
162.56.777E.5.20.568N | Trochus Sanctuary,Pacific,FSM,Kosrae,,2008,4-Dec-08,10.0,Bleaching (% of population)
62.59.27W.17.28.1N | Barracuda Reef Line 1,Atlantic,Netherlands Antilles,St Eustatius,Oranjestad,2010,12-Dec-10,20.0,Bleaching (% of population)
78.21.341W.18.20.517N | Bloody Bay (Gallery),Atlantic,Jamaica,,Negril,2010,13-Nov-10,3.0,Bleaching (% of population)
78.21.341W.18.20.517N | Bloody Bay (Gallery),Atlantic,Jamaica,,Negril,2010,13-Nov-10,9.8,Bleaching (% of population)
78.21.976W.18.15.709N | El Punto Negrilo,Atlantic,Jamaica,Hanover,Negril,2010,10-Nov-10,8.9,Bleaching (% of population)
78.20.596W.18.21.653N | Ireland Pen,Atlantic,Jamaica,Westmoreland,Negril,2010,12-Nov-10,8.5,Bleaching (% of population)
78.15.577W.18.12.568N | Little Bay,Atlantic,Jamaica,Westmoreland,Negril,2010,13-Nov-10,7.0,Bleaching (% of population)
77.56.841W.18.27.982N | Sunset Beach Mooring,Atlantic,Jamaica,St. James,Montego Bay,2010,7-Dec-10,7.8,Bleaching (% of population)
NSMatakingHouseReef | Mataking House Reef,Pacific,Malaysia,Sabah,Semporna,2010,7-Jun-10,10.0,Bleaching (% of population)
61.42.621W.15.57.235N | Trois Pointes,Atlantic,France,Guadeloupe,Vieux Fort,2010,21-May-10,10.0,Bleaching (% of population)
"61.32.34.5W.16.25.52.3N | Port Louis, Pointe des Mangles",Atlantic,France,Guadeloupe,Port Louis,2010,15-Nov-10,13.0,Bleaching (% of population)
61.17.6.7W.16.14.23.6N | Aquarium - Indiana,Atlantic,France,Guadeloupe,Saint-François,2010,11-Nov-10,10.0,Bleaching (% of population)
"118.51.59.2E.4.18.31.1N | Danawan Reef, Siamil, Kapalai",Pacific,Malaysia,Sabah,Semporna,2010,15-Jun-10,5.0,Bleaching (% of population)
"118.40.48.1E.4.13.46.1N | Great Wall, Kapalai",Pacific,Malaysia,Sabah,Semporna,2010,16-Jun-10,10.0,Bleaching (% of population)
"118.41.7.9E.4.13.32.6N | Lobster Rock, Kapalai",Pacific,Malaysia,Sabah,Semporna,2010,16-Jun-10,5.0,Bleaching (% of population)
"118.41.3.9E.4.13.36.6N | Mandarin Valley, Kapalai",Pacific,Malaysia,Sabah,Semporna,2010,14-Jun-10,4.0,Bleaching (% of population)
"118.52.33.8E.4.18.44.5N | Pygmy Rock, Siamil, Kapalai",Pacific,Malaysia,Sabah,Semporna,2010,15-Jun-10,5.0,Bleaching (% of population)
"118.40.42.9E.4.12.38N | Sting Ray City, Kapalai",Pacific,Malaysia,Sabah,Semporna,2010,16-Jun-10,5.0,Bleaching (% of population)
"118.56.42.9E.4.28.37.7N | Cahaya Way, Bohayan Island",Pacific,Malaysia,Sabah,Semporna,2010,9-Jun-10,7.0,Bleaching (% of population)
"118.57.24.9E.4.34.19.3N | Coral Garden, Mataking Island",Pacific,Malaysia,Sabah,Semporna,2010,10-Jun-10,5.0,Bleaching (% of population)
"118.54.52.5E.4.34.56.3N | Pandanan Bay, Pandanan Island",Pacific,Malaysia,Sabah,Semporna,2010,9-Jun-10,10.0,Bleaching (% of population)
"118.56.43.7E.4.35.14N | Sweetlips Rock, Mataking Island",Pacific,Malaysia,Sabah,Semporna,2010,10-Jun-10,5.0,Bleaching (% of population)
"118.55.28E.4.33.28.7N | Stingray City, Timba-Timba Island",Pacific,Malaysia,Sabah,Semporna,2010,9-Jun-10,5.0,Bleaching (% of population)
102.43.29.1E.5.55.16.7N | Batu Nisan,Pacific,Malaysia,Terengganu,Perhentian Island,2010,22-Sep-10,5.0,Bleaching (% of population)
102.42.508E.5.57.143N | Sea Bell,Pacific,Malaysia,Terengannu,Perhentian Island,2010,21-Sep-10,5.0,Bleaching (% of population)
102.45.498E.5.55.414N | Tanjung Besi,Pacific,Malaysia,Terengganu,Perhentian,2010,21-Sep-10,5.0,Bleaching (% of population)
102.45.233E.5.55.019N | Tiga Ruang Reef,Pacific,Malaysia,Terengganu,Perhentian Island,2010,23-Sep-10,9.0,Bleaching (% of population)
104.09.26.6E.2.49.27N | Pirates Reef,Pacific,Malaysia,Pahang,Tioman Island,2010,3-Jul-10,6.0,Bleaching (% of population)
104.9.3.2E.2.49.0.1N | Soyak Island,Pacific,Malaysia,Pahang,Tioman,2010,21-Apr-10,9.2,Bleaching (% of population)
NSSoyakIslandSouth | Soyak Island South,Pacific,Malaysia,Pahang,Tioman,2010,28-Apr-10,4.0,Bleaching (% of population)
NSPulauLang | Pulau Lang,Pacific,Malaysia,Johor,Aur Island,2010,8-May-10,5.0,Bleaching (% of population)
NSPulauLang | Pulau Lang,Pacific,Malaysia,Johor,Aur Island,2010,8-May-10,10.0,Bleaching (% of population)
69.41.6.8W.18.26.5.4N | La Bomba,Atlantic,Dominican Republic,,La Caleta,2011,29-Jan-11,13.0,Bleaching (% of population)
55.13.609E.21.1.474S | Boucan Canot PE,Indian,France,Reunion,Saint Paul,2011,24-Jan-11,5.0,Bleaching (% of population)
55.14.17.37E.21.1.5.64S | Cap la Houssaye,Indian,France,Reunion,Saint-Leu,2010,6-Nov-10,7.5,Bleaching (% of population)
55.13.29.3E.21.5.3.4S | Hermitage lagon,Indian,France,Reunion,Saint Gilles,2010,23-Nov-10,1.0,Bleaching (% of population)
55.13.14.09E.21.5.7.55S | Ermitage PE,Indian,France,Reunion,La Saline,2010,13-Oct-10,4.0,Bleaching (% of population)
55.19.58.8E.21.16.9.1S | Etang Sale Lagon,Indian,France,Reunion,L'Etang-Sale,2010,20-Jan-10,6.0,Bleaching (% of population)
55.14.8.52E.21.5.48.48S | Livingstone lagon,Indian,France,Reunion,Saint Gilles,2010,30-Mar-10,1.0,Bleaching (% of population)
55.13.19.49E.21.3.4.52S | Roches Noires lagon,Indian,France,Reunion,Saint Gilles,2011,25-Jan-11,1.0,Bleaching (% of population)
55.13.16.03E.21.3.11.05S | Roches Noires PE,Indian,France,Reunion,La Saline,2010,14-Oct-10,6.0,Bleaching (% of population)
55.17.8.34E.21.10.15.78S | Plage Saint Leu,Indian,France,Reunion,Saint Leu,2010,12-Jan-10,1.0,Bleaching (% of population)
55.13.9.7E.21.4.23.6S | Saline Nord Lagon,Indian,France,Reunion,Saint Gilles,2010,23-Nov-10,1.0,Bleaching (% of population)
55.13.2.03E.21.4.11.32S | Saline Nord PE,Indian,France,Reunion,La Saline,2010,14-Oct-10,7.0,Bleaching (% of population)
55.19.39.6E.21.15.51.8S | Spot Etang Sale,Indian,France,Reunion,L'Etang-Sale,2011,26-Jan-11,7.0,Bleaching (% of population)
55.17.05.1E.21.09.50.6S | Spot de Saint-Leu,Indian,France,Reunion,Saint-Leu,2011,25-Jan-11,3.0,Bleaching (% of population)
55.14.21E.21.6.20.7S | Trou d'eau PE,Indian,France,Reunion,La Saline,2011,24-Jan-11,7.0,Bleaching (% of population)
55.13.38.28E.21.1.32.88S | Boucan Canot Lagon,Indian,France,Reunion,Saint Paul,2010,30-Mar-10,1.0,Bleaching (% of population)
55.13.53.04E.21.5.59.39S | Livingstone PE,Indian,France,Reunion,La Saline,2010,13-Oct-10,7.0,Bleaching (% of population)
55.14.34.08E.21.6.10.08S | Trou d'eau Lagon,Indian,France,Reunion,La Saline,2010,1-May-10,1.0,Bleaching (% of population)
34.27.560E.28.26.221N | Moray Garden,Red Sea,Egypt,South Sinai,Dahab,2011,8-Jan-11,6.0,Bleaching (% of population)
34.27.560E.28.26.221N | Moray Garden,Red Sea,Egypt,South Sinai,Dahab,2011,8-Jan-11,10.0,Bleaching (% of population)
34.31.26E.28.33.26.9N | Rick's Reef,Red Sea,Egypt,South Sinai,Dahab,2011,7-Jan-11,5.0,Bleaching (% of population)
34.31.26E.28.33.26.9N | Rick's Reef,Red Sea,Egypt,South Sinai,Dahab,2011,7-Jan-11,10.0,Bleaching (% of population)
151.42.227W.16.32.944S | Jardin de Corail (Coral Garden),Pacific,French Polynesia,Society archipelago,Bora Bora,2010,5-Mar-10,1.0,Bleaching (% of population)
151.43.621W.16.32.544S | Aquarium,Pacific,French Polynesia,Bora Bora,,2010,6-Mar-10,1.7,Bleaching (% of population)
151.43.706W.16.32.117S | Sofitel Motu,Pacific,French Polynesia,Bora Bora,,2010,5-Mar-10,1.0,Bleaching (% of population)
151.43.691W.16.31.780S | Club Med (fringing reef),Pacific,French Polynesia,Society archipelago,Bora Bora,2010,8-May-10,2.2,Bleaching (% of population)
151.43.224W.16.28.773S | Revatua (fringing reef),Pacific,French Polynesia,Society archipelago,Bora Bora,2010,7-May-10,1.0,Bleaching (% of population)
151.42.598W.16.29.507S | Le Meridien/Manta (Pinacle),Pacific,French Polynesia,Society archipelago,Bora Bora,2010,24-Jun-10,2.8,Bleaching (% of population)
NSMotuTapu | Motu Tapu,Pacific,French Polynesia,,Bora Bora,2010,13-May-10,1.0,Bleaching (% of population)
151.43.954W.16.33.155S | Matira,Pacific,French Polynesia,Bora Bora,,2010,22-Mar-10,1.0,Bleaching (% of population)
151.46.704W.16.33.088S | Turiroa,Pacific,French Polynesia,Society archipelago,Bora Bora,2010,12-Mar-10,1.0,Bleaching (% of population)
151.47.324W.16.32.380S | Mohio,Pacific,French Polynesia,Bora Bora,,2010,12-Mar-10,1.5,Bleaching (% of population)
151.43.791W.16.32.087S | Pinacle Marara,Pacific,French Polynesia,Bora Bora,,2010,6-Mar-10,2.8,Bleaching (% of population)
151.44.447W.16.32.562S | Povai,Pacific,French Polynesia,Bora Bora,,2010,8-Mar-10,2.0,Bleaching (% of population)
151.47.039W.16.29.965S | Tapu (external slope),Pacific,French Polynesia,,Bora Bora,2010,19-Mar-10,15.0,Bleaching (% of population)
151.47.039W.16.29.965S | Tapu (external slope),Pacific,French Polynesia,,Bora Bora,2010,19-Mar-10,7.0,Bleaching (% of population)
151.45.852W.16.30.415S | Bora Bora Resort (fringing reef),Pacific,French Polynesia,,Bora Bora,2010,13-May-10,1.0,Bleaching (% of population)
NSMotuTane | Motu Tane,Pacific,French Polynesia,,Bora Bora,2010,14-May-10,1.3,Bleaching (% of population)
151.44.871W.16.32.116S | Hotel Bora Bora,Pacific,French Polynesia,Society archipelago,Bora Bora,2010,23-May-10,2.0,Bleaching (% of population)
151.44.060W.16.32.018S | Sofitel Marara,Pacific,French Polynesia,Society archipelago,Bora Bora,2010,24-May-10,1.0,Bleaching (% of population)
151.45.440W.16.29.941S | Top Dive (fringing reef),Pacific,French Polynesia,,Bora Bora,2010,7-May-10,2.7,Bleaching (% of population)
151.46.337W.16.31.771S | Bora Bora Nui Resort (fringing reef),Pacific,French Polynesia,Society archipelago,Bora Bora,2010,23-May-10,1.5,Bleaching (% of population)
NSMotuHaapiti | Motu Haapiti,Pacific,French Polynesia,,Bora Bora,2010,15-May-10,1.0,Bleaching (% of population)
64.27.37W.18.29.36N | Bronco Billy,Atlantic,BVI,,,2010,18-May-10,3.0,Bleaching (% of population)
64.27.37W.18.29.36N | Bronco Billy,Atlantic,BVI,,,2010,18-May-10,10.0,Bleaching (% of population)
151.27.43.9W.16.30.48.9S | Te Tamanu,Pacific,French Polynesia,Tuamotu Archipelago,Fakarava,2009,10-Sep-09,2.0,Bleaching (% of population)
152.15.482W.16.25.147S | Fausse Passe (Teraea),Pacific,French Polynesia,Society,Maupiti,2009,15-Dec-09,2.0,Bleaching (% of population)
152.15.860W.16.27.713S | Patito,Pacific,French Polynesia,Society,Maupiti,2009,15-Dec-09,2.0,Bleaching (% of population)
152.15.623W.16.28.747S | Papa Mahuea,Pacific,French Polynesia,Society,Maupiti,2009,16-Dec-09,1.0,Bleaching (% of population)
134.57.987W.23.08.208S | 12 Apotres,Pacific,French Polynesia,Ambiers Archipeligo,Mangareva,2009,9-Nov-09,1.0,Bleaching (% of population)
134.57.987W.23.08.208S | 12 Apotres,Pacific,French Polynesia,Ambiers Archipeligo,Mangareva,2010,31-Oct-10,1.0,Bleaching (% of population)
NSLaFaille | La Faille,Pacific,French Polynesia,Tuamotu Archipelago,Manihi,2009,28-May-09,5.0,Bleaching (% of population)
NSLaFaille | La Faille,Pacific,French Polynesia,Tuamotu Archipelago,Manihi,2010,30-May-10,5.0,Bleaching (% of population)
NSMataihu Toa | Mataihu Toa,Pacific,French Polynesia,Ambiers Archipelago,Mangareva,2009,10-Nov-09,1.0,Bleaching (% of population)
NSMataihu Toa | Mataihu Toa,Pacific,French Polynesia,Ambiers Archipelago,Mangareva,2010,31-Oct-10,1.0,Bleaching (% of population)
147.38.14W.14.38.42.7S | Nuhinuhi,Pacific,French Polynesia,Tuamotu Archipelago,Rangiroa,2009,20-Feb-09,1.5,Bleaching (% of population)
147.38.14W.14.38.42.7S | Nuhinuhi,Pacific,French Polynesia,Tuamotu Archipelago,Rangiroa,2010,18-Feb-10,1.5,Bleaching (% of population)
151.44.25W.16.5.20.7S | Motu Tae,Pacific,French Polynesia,Tuamotu Archipelago,,2009,9-Sep-09,10.0,Bleaching (% of population)
151.27.43.9W.16.30.48.9S | Te Tamanu,Pacific,French Polynesia,Tuamotu Archipelago,Fakarava,2010,10-Aug-10,2.0,Bleaching (% of population)
NSTuripaua | Turipaua,Pacific,French Polynesia,Tuamotu Archipelago,Manihi,2008,1-Oct-08,2.0,Bleaching (% of population)
NSTuripaua | Turipaua,Pacific,French Polynesia,Tuamotu Archipelago,Manihi,2009,9-Oct-09,2.0,Bleaching (% of population)
NSTuripaua | Turipaua,Pacific,French Polynesia,Tuamotu Archipelago,Manihi,2010,1-Oct-10,2.0,Bleaching (% of population)
121.28.59E.22.40.53N | Chaikou,Pacific,Taiwan,Taitung,Green Island,2010,11-Sep-10,5.0,Bleaching (% of population)
121.28.59E.22.40.53N | Chaikou,Pacific,Taiwan,Taitung,Green Island,2010,11-Sep-10,10.0,Bleaching (% of population)
121.29.51E.22.40.39N | General Rock,Pacific,Taiwan,Taitung,Green Island,2010,11-Sep-10,5.0,Bleaching (% of population)
121.29.51E.22.40.39N | General Rock,Pacific,Taiwan,Taitung,Green Island,2010,11-Sep-10,10.0,Bleaching (% of population)
121.29.35E.22.40.39N | Gong-guan,Pacific,Taiwan,Taitung,Green Island,2010,11-Sep-10,5.0,Bleaching (% of population)
121.29.35E.22.40.39N | Gong-guan,Pacific,Taiwan,Taitung,Green Island,2010,11-Sep-10,10.0,Bleaching (% of population)
120.22.16E.22.21.16N | Beauty Cave,Pacific,Taiwan,Pingtung,Liuqiu,2010,4-Oct-10,5.0,Bleaching (% of population)
120.22.16E.22.21.16N | Beauty Cave,Pacific,Taiwan,Pingtung,Liuqiu,2010,4-Oct-10,10.0,Bleaching (% of population)
120.21.56E.22.19.23N | Houshi,Pacific,Taiwan,Pingtung,Liuqiu,2010,4-Oct-10,5.0,Bleaching (% of population)
120.21.56E.22.19.23N | Houshi,Pacific,Taiwan,Pingtung,Liuqiu,2010,4-Oct-10,10.0,Bleaching (% of population)
121.54.864E.25.7.583N | Bitou,Pacific,Taiwan,Taipei County,,2010,11-Jul-10,2.2,Bleaching (% of population)
121.54.864E.25.7.583N | Bitou,Pacific,Taiwan,Taipei County,,2010,11-Jul-10,4.5,Bleaching (% of population)
121.54.864E.25.7.583N | Bitou,Pacific,Taiwan,Taipei County,,2010,11-Jul-10,3.0,Bleaching (% of population)
121.54.864E.25.7.583N | Bitou,Pacific,Taiwan,Taipei County,,2010,11-Jul-10,11.5,Bleaching (% of population)
121.49.333E.25.8.178N | Fanzaiao,Pacific,Taiwan,Taipei County,,2010,17-Jul-10,5.0,Bleaching (% of population)
121.49.333E.25.8.178N | Fanzaiao,Pacific,Taiwan,Taipei County,,2010,17-Jul-10,8.0,Bleaching (% of population)
121.55.201E.25.6.809N | Longdongwan,Pacific,Taiwan,Taipei County,Gongliao,2010,10-Jul-10,5.0,Bleaching (% of population)
121.55.201E.25.6.809N | Longdongwan,Pacific,Taiwan,Taipei County,Gongliao,2010,10-Jul-10,5.1,Bleaching (% of population)
121.55.201E.25.6.809N | Longdongwan,Pacific,Taiwan,Taipei County,Gongliao,2010,10-Jul-10,7.0,Bleaching (% of population)
119.30.49E.23.15.19N | South Beach at Dongyuping,Pacific,Taiwan,Penghu,Wang-an,2010,4-Jun-10,4.0,Bleaching (% of population)
119.30.49E.23.15.19N | South Beach at Dongyuping,Pacific,Taiwan,Penghu,Wang-an,2010,4-Jun-10,6.0,Bleaching (% of population)
121.11.20E.22.49.47N | Middle Shanyuan Bay,Pacific,Taiwan,Taitung,Beinan,2010,14-Aug-10,4.5,Bleaching (% of population)
149.26.757W.23.24.308S | Mahu,Pacific,French Polynesia,Austral Archipelago,Tubuai,2009,10-Oct-09,1.0,Bleaching (% of population)
"103.15.38E.5.13.59N | Coral Garden 1, Kapas",Pacific,Malaysia,Terengganu,Marang,2010,28-Sep-10,5.5,Bleaching (% of population)
"103.15.37E.5.13.56N | Coral Garden 3, Kapas",Pacific,Malaysia,Terengganu,Marang,2010,28-Sep-10,8.5,Bleaching (% of population)
"103.16.9E.5.13.37N | Silent Reef, Kapas",Pacific,Malaysia,Terengganu,Marang,2010,28-Sep-10,8.0,Bleaching (% of population)
104.6.48E.2.54.13N | Batu Malang,Pacific,Malaysia,Pahang,Tioman,2010,28-Sep-10,6.5,Bleaching (% of population)
104.8.7.5E.2.48.33.7N | Renggis Island North Side,Pacific,Malaysia,Pahang,Tioman Island,2010,22-Apr-10,6.0,Bleaching (% of population)
104.3.6E.2.53.53N | Sepoi,Pacific,Malaysia,Pahang,Tioman,2010,28-Sep-10,6.5,Bleaching (% of population)
NSTomok | Tomok,Pacific,Malaysia,Pahang,Tioman Island,2010,23-Apr-10,6.0,Bleaching (% of population)
"103.16.6E.5.12.32N | Teluk Jawa, Kapas",Pacific,Malaysia,Terengganu,Marang,2010,27-Sep-10,5.0,Bleaching (% of population)
NSRadisson | Radisson,Pacific,French Polynesia,Society Archipelago,Tahiti,2009,1-Aug-09,2.0,Bleaching (% of population)
99.50.429E.10.4.312N | Aow Leuk,Pacific,Thailand,Suratthani,Koh Tao,2011,27-Jan-11,5.0,Bleaching (% of population)
99.50.429E.10.4.312N | Aow Leuk,Pacific,Thailand,Suratthani,Koh Tao,2011,27-Jan-11,7.5,Bleaching (% of population)
149.36.157W.17.39.383S | Otaha,Pacific,French Polynesia,Tahiti,Punaauia,2010,28-Dec-10,2.0,Bleaching (% of population)
149.36.157W.17.39.383S | Otaha,Pacific,French Polynesia,Tahiti,Punaauia,2009,28-Dec-09,2.0,Bleaching (% of population)
NSMataihu Toa | Mataihu Toa,Pacific,French Polynesia,Ambiers Archipelago,Mangareva,2008,23-Nov-08,1.0,Bleaching (% of population)
149.36.51W.17.38.46.8S | Hart,Pacific,French Polynesia,Society Islands,Punaauia,2009,29-Dec-09,2.5,Bleaching (% of population)
134.57.987W.23.08.208S | 12 Apotres,Pacific,French Polynesia,Ambiers Archipeligo,Mangareva,2008,23-Nov-08,1.0,Bleaching (% of population)
99.50.099E.10.7.366N | Mango Bay,Pacific,Thailand,Suratthani,Koh Tao,2011,20-Jan-11,5.5,Bleaching (% of population)
99.50.099E.10.7.366N | Mango Bay,Pacific,Thailand,Suratthani,Koh Tao,2011,20-Jan-11,9.5,Bleaching (% of population)
120.21.29E.22.20.15N | Geban Bay,Pacific,Taiwan,Pintung,Liuqiu,2010,4-Oct-10,10.0,Bleaching (% of population)
121.49.333E.25.8.178N | Fanzaiao,Pacific,Taiwan,Taipei County,,2010,17-Jul-10,5.1,Bleaching (% of population)
121.49.333E.25.8.178N | Fanzaiao,Pacific,Taiwan,Taipei County,,2010,17-Jul-10,8.1,Bleaching (% of population)
121.42.8E.25.11.35N | Yehliu Geopark,Pacific,Taiwan,Taipei,Wanli,2010,4-Jul-10,6.1,Bleaching (% of population)
45.4.28.5E.12.54.20.88S | Boueni Village,Indian,France,Mayotte,Boueni,2010,29-Nov-10,2.0,Bleaching (% of population)
45.14.12.81E.12.49.1.96S | Reserve Naturelle de Mbouzi,Indian,France,Mayotte,Mamoudzou,2010,27-Nov-10,2.0,Bleaching (% of population)
45.12.46E.12.53.38.9S | Sakouli,Indian,France,Mayotte,Bandrele,2010,28-Nov-10,2.0,Bleaching (% of population)
117.55.775E.6.31.224N | Bimbo Rock,Pacific,Malaysia,Sabah,Sandakan,2010,16-Jul-10,14.0,Bleaching (% of population)
NSFroggieFort | Froggie Fort,Pacific,Malaysia,Sabah,Sandakan,2010,21-Jun-10,14.5,Bleaching (% of population)
NSJawfish | Jawfish,Pacific,Malaysia,Sabah,Sandakan,2010,30-Jun-10,14.1,Bleaching (% of population)
NSKensRock | Ken's Rock,Pacific,Malaysia,Sabah,Sandakan,2010,7-Aug-10,12.2,Bleaching (% of population)
