Reef_info,Lat_Long,Location,Year_Date,Depth_and_Org,Segment_counts,Errors?,What errors?
14.51.84E.16.14.50S | Opal Reef - Bashful Bommie (Back reef slope) Site 1,"16.0,14.0,30.0,S | 145.0,51.0,50.4,E",Australia / Queensland / Port Douglas / Pacific,2011:26-Mar-11,5.0-Bleaching (% of population),S1=5.0; S2=0.0; S3=5.0; S4=10.0,True,did not record fish
14.51.84E.16.14.50S | Opal Reef - Bashful Bommie (Back reef slope) Site 1,"16.0,14.0,30.0,S | 145.0,51.0,50.4,E",Australia / Queensland / Port Douglas / Pacific,2011:26-Mar-11,5.0-Bleaching (% of colony),S1=5.0; S2=2.0; S3=2.0; S4=2.0,True,did not record fish
14.51.84E.16.14.50S | Opal Reef - Bashful Bommie (Back reef slope) Site 1,"16.0,14.0,30.0,S | 145.0,51.0,50.4,E",Australia / Queensland / Port Douglas / Pacific,2011:26-Mar-11,8.0-Bleaching (% of population),S1=3.0; S2=5.0; S3=8.0; S4=10.0,False,
14.51.84E.16.14.50S | Opal Reef - Bashful Bommie (Back reef slope) Site 1,"16.0,14.0,30.0,S | 145.0,51.0,50.4,E",Australia / Queensland / Port Douglas / Pacific,2011:26-Mar-11,8.0-Bleaching (% of colony),S1=1.0; S2=1.0; S3=2.0; S4=4.0,False,
151.9119E.23.4472S | Heron Reef - Coral Garden (Fringing reef seaward) Site 1,"23.0,26.0,49.9,S | 151.0,54.0,42.8,E",Australia / nan / nan / Pacific,2011:2-Nov-11,5.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,did not record fish
151.9119E.23.4472S | Heron Reef - Coral Garden (Fringing reef seaward) Site 1,"23.0,26.0,49.9,S | 151.0,54.0,42.8,E",Australia / nan / nan / Pacific,2011:2-Nov-11,5.0-Bleaching (% of colony),S1=50.0; S2=0.0; S3=30.0; S4=0.0,True,did not record fish
151.9177E.23.434S | Heron Reef - Coral Grotto (Back reef slope) Site 1,"23.0,26.0,2.4,S | 151.0,55.0,3.7,E",Australia / nan / nan / Pacific,2011:1-Nov-11,6.0-Bleaching (% of population),S1=2.0; S2=1.0; S3=1.0; S4=2.0,True,did not record fish
151.9177E.23.434S | Heron Reef - Coral Grotto (Back reef slope) Site 1,"23.0,26.0,2.4,S | 151.0,55.0,3.7,E",Australia / nan / nan / Pacific,2011:1-Nov-11,6.0-Bleaching (% of colony),S1=20.0; S2=5.0; S3=20.0; S4=10.0,True,did not record fish
153.9.28E.26.45.5S | Currimundi Reef - Currimundi Reef (Back reef slope) Site 1,"26.0,45.0,5.0,S | 153.0,9.0,28.0,E",Australia / Queensland / nan / Pacific,2012:8-Jan-12,9.0-Bleaching (% of population),S1=5.0; S2=10.0; S3=10.0; S4=15.0,False,
153.9.28E.26.45.5S | Currimundi Reef - Currimundi Reef (Back reef slope) Site 1,"26.0,45.0,5.0,S | 153.0,9.0,28.0,E",Australia / Queensland / nan / Pacific,2012:8-Jan-12,9.0-Bleaching (% of colony),S1=29.0; S2=25.0; S3=30.0; S4=41.0,False,
153.9.28E.26.45.5S2 | Currimundi Reef - Currimundi Reef (Back reef slope) Site 2,"26.0,45.0,5.0,S | 153.0,9.0,28.0,E",Australia / Queensland / nan / Pacific,2012:8-Jan-12,9.0-Bleaching (% of population),S1=5.0; S2=10.0; S3=5.0; S4=5.0,False,
153.9.28E.26.45.5S2 | Currimundi Reef - Currimundi Reef (Back reef slope) Site 2,"26.0,45.0,5.0,S | 153.0,9.0,28.0,E",Australia / Queensland / nan / Pacific,2012:8-Jan-12,9.0-Bleaching (% of colony),S1=54.0; S2=43.0; S3=45.0; S4=52.0,False,
153.29.0E.26.58.6S3 | Flinders Reef - Nursery (Fringing reef leeward) Site 3,"26.0,58.0,6.0,S | 153.0,29.0,0.0,E",Australia / Queensland / nan / Pacific,2011:13-Nov-11,8.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,did not record fish
153.29.0E.26.58.6S3 | Flinders Reef - Nursery (Fringing reef leeward) Site 3,"26.0,58.0,6.0,S | 153.0,29.0,0.0,E",Australia / Queensland / nan / Pacific,2011:13-Nov-11,8.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,did not record fish
146.881357E.19.122683S | Magnetic Island Reefs - Florence Bay (Fringing reef leeward) Site 2,"19.0,7.0,21.7,S | 146.0,52.0,52.9,E",Australia / nan / nan / Pacific,2012:17-Feb-12,2.0-Bleaching (% of population),S1=1.0; S2=3.0; S3=2.0; S4=1.0,True,did not record fish
146.881357E.19.122683S | Magnetic Island Reefs - Florence Bay (Fringing reef leeward) Site 2,"19.0,7.0,21.7,S | 146.0,52.0,52.9,E",Australia / nan / nan / Pacific,2012:17-Feb-12,2.0-Bleaching (% of colony),S1=70.0; S2=28.0; S3=21.0; S4=20.0,True,did not record fish
146.50E.19.09S | Magnetic Island Reefs - Geoffrey Bay (Fringing reef leeward) Site 1,"19.0,9.0,15.0,S | 146.0,51.0,57.0,E",Australia / Queensland / Magnetic Island / Pacific,2011:1-Oct-11,6.0-Bleaching (% of population),S1=1.0; S2=1.0; S3=1.0; S4=1.0,True,did not record fish
146.50E.19.09S | Magnetic Island Reefs - Geoffrey Bay (Fringing reef leeward) Site 1,"19.0,9.0,15.0,S | 146.0,51.0,57.0,E",Australia / Queensland / Magnetic Island / Pacific,2011:1-Oct-11,6.0-Bleaching (% of colony),S1=25.0; S2=10.0; S3=18.0; S4=10.0,True,did not record fish
153.3846E.27.5177S | Goat Island - Goat Island (Fringing reef leeward) Site 1,"27.0,31.0,3.7,S | 153.0,23.0,4.6,E",Australia / nan / nan / Pacific,2012:2-Feb-12,2.0-Bleaching (% of population),S1=2.0; S2=3.0; S3=5.0; S4=8.0,True,did not survey fish or inverts
153.3846E.27.5177S | Goat Island - Goat Island (Fringing reef leeward) Site 1,"27.0,31.0,3.7,S | 153.0,23.0,4.6,E",Australia / nan / nan / Pacific,2012:2-Feb-12,2.0-Bleaching (% of colony),S1=25.0; S2=41.0; S3=48.0; S4=53.0,True,did not survey fish or inverts
149.9.57E.19.44.44S2 | Hardy Reef - Hardy Reef (Back reef wall) Site 3,"19.0,44.0,44.0,S | 149.0,9.0,57.0,E",Australia / Queensland / nan / Pacific,2011:1-May-11,14.0-Bleaching (% of population),S1=0.0; S2=1.0; S3=1.0; S4=1.0,True,did not record fish
149.9.57E.19.44.44S2 | Hardy Reef - Hardy Reef (Back reef wall) Site 3,"19.0,44.0,44.0,S | 149.0,9.0,57.0,E",Australia / Queensland / nan / Pacific,2011:1-May-11,14.0-Bleaching (% of colony),S1=0.0; S2=50.0; S3=10.0; S4=20.0,True,did not record fish
151.9292E.23.4604S | Heron Reef - Harry's Bommie (Fringing reef seaward) Site 1,"23.0,27.0,37.4,S | 151.0,55.0,45.1,E",Australia / nan / nan / Pacific,2011:2-Nov-11,9.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=1.0; S4=1.0,True,did not record fish
151.9292E.23.4604S | Heron Reef - Harry's Bommie (Fringing reef seaward) Site 1,"23.0,27.0,37.4,S | 151.0,55.0,45.1,E",Australia / nan / nan / Pacific,2011:2-Nov-11,9.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=47.0; S4=35.0,True,did not record fish
151.9048E.23.4416S | Heron Reef- Heron Bommie (Fringing reef seaward) Site 1,"23.0,26.0,29.8,S | 151.0,54.0,17.3,E",Australia / nan / nan / Pacific,2011:4-Nov-11,5.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,did not record fish
151.9048E.23.4416S | Heron Reef- Heron Bommie (Fringing reef seaward) Site 1,"23.0,26.0,29.8,S | 151.0,54.0,17.3,E",Australia / nan / nan / Pacific,2011:4-Nov-11,5.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,did not record fish
151.9094E.23.4431S | Heron Reef- Jetty Flat (Reef flat) Site 1,"23.0,26.0,35.2,S | 151.0,54.0,33.8,E",Australia / nan / nan / Pacific,2011:4-Nov-11,2.0-Bleaching (% of population),S1=1.0; S2=0.0; S3=1.0; S4=0.0,True,did not record fish
151.9094E.23.4431S | Heron Reef- Jetty Flat (Reef flat) Site 1,"23.0,26.0,35.2,S | 151.0,54.0,33.8,E",Australia / nan / nan / Pacific,2011:4-Nov-11,2.0-Bleaching (% of colony),S1=50.0; S2=0.0; S3=17.0; S4=0.0,True,did not record fish
153.8.34E.26.48.10S | Kings Beach - Kings Beach Reef (Fringing reef seaward) Site 1,"26.0,48.0,10.0,S | 153.0,8.0,34.0,E",Australia / Queensland / nan / Pacific,2011:26-Mar-11,3.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,did not record fish
153.8.34E.26.48.10S | Kings Beach - Kings Beach Reef (Fringing reef seaward) Site 1,"26.0,48.0,10.0,S | 153.0,8.0,34.0,E",Australia / Queensland / nan / Pacific,2011:26-Mar-11,3.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,did not record fish
149.16.1E.19.34.3S | Knuckle Reef - Knuckle Reef (Back reef slope) Site 1,"19.0,34.0,18.0,S | 149.0,16.0,6.0,E",Australia / Queensland / Airlie Beach / Pacific,2011:30-Apr-11,9.0-Bleaching (% of population),S1=1.0; S2=1.0; S3=1.0; S4=2.0,True,did not record fish
149.16.1E.19.34.3S | Knuckle Reef - Knuckle Reef (Back reef slope) Site 1,"19.0,34.0,18.0,S | 149.0,16.0,6.0,E",Australia / Queensland / Airlie Beach / Pacific,2011:30-Apr-11,9.0-Bleaching (% of colony),S1=5.0; S2=5.0; S3=60.0; S4=15.0,True,did not record fish
152.7197E.24.114S | Lady Elliot Island- Lady Elliot Reef Lagoon (Lagoon) Site 1,"24.0,6.0,50.4,S | 152.0,43.0,10.9,E",Australia / nan / nan / Pacific,2011:24-May-11,1.0-Bleaching (% of population),S1=2.0; S2=2.0; S3=2.0; S4=1.0,True,did not record fish
152.7197E.24.114S | Lady Elliot Island- Lady Elliot Reef Lagoon (Lagoon) Site 1,"24.0,6.0,50.4,S | 152.0,43.0,10.9,E",Australia / nan / nan / Pacific,2011:24-May-11,1.0-Bleaching (% of colony),S1=40.0; S2=45.0; S3=30.0; S4=0.0,True,did not record fish
151.9334E.23.4343S | Heron Reef- Libby's Lair (Back reef slope) Site 1,"23.0,26.0,3.5,S | 151.0,56.0,0.2,E",Australia / nan / nan / Pacific,2011:3-Nov-11,6.0-Bleaching (% of population),S1=5.0; S2=5.0; S3=3.0; S4=3.0,True,did not record fish
151.9334E.23.4343S | Heron Reef- Libby's Lair (Back reef slope) Site 1,"23.0,26.0,3.5,S | 151.0,56.0,0.2,E",Australia / nan / nan / Pacific,2011:3-Nov-11,6.0-Bleaching (% of colony),S1=30.0; S2=30.0; S3=20.0; S4=24.0,True,did not record fish
153.0459E.26.2114S | Little Halls Reef- Little Halls Reef (Other) Site 1,"26.0,12.0,41.0,S | 153.0,2.0,45.2,E",Australia / nan / nan / Pacific,2011:16-Oct-11,14.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,did not record fish
153.0459E.26.2114S | Little Halls Reef- Little Halls Reef (Other) Site 1,"26.0,12.0,41.0,S | 153.0,2.0,45.2,E",Australia / nan / nan / Pacific,2011:16-Oct-11,14.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,did not record fish
153.6.7E.26.36.9S | Mudjimba (Old Woman) Island - Mudjimba Island (Fringing reef leeward) Site 1,"26.0,36.0,9.0,S | 153.0,6.0,7.0,E",Australia / Queensland / nan / Pacific,2011:24-Jun-11,6.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=1.0; S4=0.0,True,did not record fish
153.6.7E.26.36.9S | Mudjimba (Old Woman) Island - Mudjimba Island (Fringing reef leeward) Site 1,"26.0,36.0,9.0,S | 153.0,6.0,7.0,E",Australia / Queensland / nan / Pacific,2011:24-Jun-11,6.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=29.0; S4=0.0,True,did not record fish
153.24.5E.27.28.31S | Myora Reef - Myora Reef (Reef flat) Site 1,"27.0,28.0,31.0,S | 153.0,24.0,5.0,E",Australia / Queensland / nan / Pacific,2012:2-Feb-12,2.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=1.0; S4=0.0,True,did not survey fish or inverts
153.24.5E.27.28.31S | Myora Reef - Myora Reef (Reef flat) Site 1,"27.0,28.0,31.0,S | 153.0,24.0,5.0,E",Australia / Queensland / nan / Pacific,2012:2-Feb-12,2.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=15.0; S4=0.0,True,did not survey fish or inverts
153.4334E.27.9867S | Narrowneck Reef- Narrowneck Artificial Reef (Fringing reef seaward) Site 1,"27.0,59.0,12.1,S | 153.0,26.0,0.2,E",Australia / nan / nan / Pacific,2011:12-Oct-11,5.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,did not survey fish or inverts
153.4334E.27.9867S | Narrowneck Reef- Narrowneck Artificial Reef (Fringing reef seaward) Site 1,"27.0,59.0,12.1,S | 153.0,26.0,0.2,E",Australia / nan / nan / Pacific,2011:12-Oct-11,5.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,did not survey fish or inverts
151.9248E.23.4334S | Heron Reef- North Bommie (Back reef slope) Site 1,"23.0,26.0,0.2,S | 151.0,55.0,29.3,E",Australia / nan / nan / Pacific,2011:1-Nov-11,6.0-Bleaching (% of population),S1=2.0; S2=3.0; S3=3.0; S4=5.0,True,did not record fish
151.9248E.23.4334S | Heron Reef- North Bommie (Back reef slope) Site 1,"23.0,26.0,0.2,S | 151.0,55.0,29.3,E",Australia / nan / nan / Pacific,2011:1-Nov-11,6.0-Bleaching (% of colony),S1=20.0; S2=12.0; S3=33.0; S4=12.0,True,did not record fish
153.3661E.27.4785S | Peel Island- North Peel (Fringing reef leeward) Site 1,"27.0,28.0,42.6,S | 153.0,21.0,58.0,E",Australia / nan / nan / Pacific,2012:2-Feb-12,2.0-Bleaching (% of population),S1=2.0; S2=5.0; S3=1.0; S4=3.0,True,did not survey fish or inverts
153.3661E.27.4785S | Peel Island- North Peel (Fringing reef leeward) Site 1,"27.0,28.0,42.6,S | 153.0,21.0,58.0,E",Australia / nan / nan / Pacific,2012:2-Feb-12,2.0-Bleaching (% of colony),S1=55.0; S2=22.0; S3=18.0; S4=36.0,True,did not survey fish or inverts
153.4834E.26.9684S | Flinders Reef - Nursery (Back reef slope) Site 1,"26.0,58.0,6.2,S | 153.0,29.0,0.2,E",Australia / nan / nan / Pacific,2011:19-Nov-11,6.0-Bleaching (% of population),S1=1.0; S2=1.0; S3=2.0; S4=1.0,True,did not record fish
153.4834E.26.9684S | Flinders Reef - Nursery (Back reef slope) Site 1,"26.0,58.0,6.2,S | 153.0,29.0,0.2,E",Australia / nan / nan / Pacific,2011:19-Nov-11,6.0-Bleaching (% of colony),S1=25.0; S2=20.0; S3=50.0; S4=63.0,True,did not record fish
153.28.33E.28.6.33S | Palm Beach Reef - Palm Beach Reef (Fringing reef seaward) Site 1,"28.0,6.0,33.0,S | 153.0,28.0,33.0,E",Australia / Queensland / nan / Pacific,2011:12-Oct-11,9.0-Bleaching (% of population),S1=1.0; S2=1.0; S3=1.0; S4=1.0,True,did not record fish
153.28.33E.28.6.33S | Palm Beach Reef - Palm Beach Reef (Fringing reef seaward) Site 1,"28.0,6.0,33.0,S | 153.0,28.0,33.0,E",Australia / Queensland / nan / Pacific,2011:12-Oct-11,9.0-Bleaching (% of colony),S1=15.0; S2=12.0; S3=5.0; S4=5.0,True,did not record fish
151.9133E.23.4438S | Heron Reef- Research Zone (Reef flat) Site 1,"23.0,26.0,37.7,S | 151.0,54.0,47.9,E",Australia / nan / nan / Pacific,2011:4-Nov-11,1.0-Bleaching (% of population),S1=1.0; S2=1.0; S3=1.0; S4=0.0,True,did not record fish
151.9133E.23.4438S | Heron Reef- Research Zone (Reef flat) Site 1,"23.0,26.0,37.7,S | 151.0,54.0,47.9,E",Australia / nan / nan / Pacific,2011:4-Nov-11,1.0-Bleaching (% of colony),S1=30.0; S2=25.0; S3=20.0; S4=0.0,True,did not record fish
153.31.35E.27.24.51S | Shag Rock Island - Shag Rock North (Fringing reef seaward) Site 2,"27.0,24.0,51.0,S | 153.0,31.0,35.0,E",Australia / Queensland / nan / Pacific,2011:26-Nov-11,6.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
153.31.35E.27.24.51S | Shag Rock Island - Shag Rock North (Fringing reef seaward) Site 2,"27.0,24.0,51.0,S | 153.0,31.0,35.0,E",Australia / Queensland / nan / Pacific,2011:26-Nov-11,6.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
153.31.33E.27.24.51S1 | Shag Rock Island - Shag Rock South (Fringing reef seaward) Site 1,"27.0,24.0,51.0,S | 153.0,31.0,33.0,E",Australia / Queensland / nan / Pacific,2011:26-Nov-11,7.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
153.31.33E.27.24.51S1 | Shag Rock Island - Shag Rock South (Fringing reef seaward) Site 1,"27.0,24.0,51.0,S | 153.0,31.0,33.0,E",Australia / Queensland / nan / Pacific,2011:26-Nov-11,7.0-Bleaching (% of colony),S1=10.0; S2=0.0; S3=0.0; S4=0.0,False,
151.9184E.23.4447S | Heron Reef- Shark Bay (Reef flat) Site 1,"23.0,26.0,40.9,S | 151.0,55.0,6.2,E",Australia / nan / nan / Pacific,2011:3-Nov-11,1.0-Bleaching (% of population),S1=1.0; S2=1.0; S3=1.0; S4=0.0,True,did not record fish
151.9184E.23.4447S | Heron Reef- Shark Bay (Reef flat) Site 1,"23.0,26.0,40.9,S | 151.0,55.0,6.2,E",Australia / nan / nan / Pacific,2011:3-Nov-11,1.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,did not record fish
153.33.25E.27.23.48S | Flat Rock Island - Shark Gulley (Fringing reef seaward) Site 1,"27.0,23.0,48.0,S | 153.0,33.0,25.0,E",Australia / Queensland / nan / Pacific,2011:27-Nov-11,9.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
153.33.25E.27.23.48S | Flat Rock Island - Shark Gulley (Fringing reef seaward) Site 1,"27.0,23.0,48.0,S | 153.0,33.0,25.0,E",Australia / Queensland / nan / Pacific,2011:27-Nov-11,9.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
145.49.59E.16.50.0S | Opal Reef - SNO (South North Opal) (Back reef crest) Site 1,"16.0,15.0,0.0,S | 145.0,49.0,59.0,E",Australia / Queensland / nan / Pacific,2011:26-Mar-11,6.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
145.49.59E.16.50.0S | Opal Reef - SNO (South North Opal) (Back reef crest) Site 1,"16.0,15.0,0.0,S | 145.0,49.0,59.0,E",Australia / Queensland / nan / Pacific,2011:26-Mar-11,6.0-Bleaching (% of colony),S1=0.0; S2=10.0; S3=13.0; S4=8.0,False,
153.4211E.27.94S | Gold Coast Seaway Reefs- South-West Wall (Fringing reef leeward) Site 1,"27.0,54.0,24.0,S | 153.0,25.0,16.0,E",Australia / nan / nan / Pacific,2012:15-Jan-12,2.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,did not record fish
153.4211E.27.94S | Gold Coast Seaway Reefs- South-West Wall (Fringing reef leeward) Site 1,"27.0,54.0,24.0,S | 153.0,25.0,16.0,E",Australia / nan / nan / Pacific,2012:15-Jan-12,2.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,did not record fish
153.9.6E.26.38.6S | Inner Gneerings - The Caves (Reef flat) Site 1,"26.0,38.0,6.0,S | 153.0,9.0,6.0,E",Australia / Queensland / nan / Pacific,2011:24-Jun-11,10.0-Bleaching (% of population),S1=1.0; S2=1.0; S3=0.0; S4=1.0,True,did not record fish
153.9.6E.26.38.6S | Inner Gneerings - The Caves (Reef flat) Site 1,"26.0,38.0,6.0,S | 153.0,9.0,6.0,E",Australia / Queensland / nan / Pacific,2011:24-Jun-11,10.0-Bleaching (% of colony),S1=5.0; S2=25.0; S3=0.0; S4=5.0,True,did not record fish
153.33.4E.27.23.26S | Flat Rock Island - The Nursery (Fringing reef leeward) Site 1,"27.0,23.0,26.0,S | 153.0,33.0,4.0,E",Australia / Queensland / nan / Pacific,2011:27-Nov-11,6.0-Bleaching (% of population),S1=1.0; S2=0.0; S3=1.0; S4=0.0,False,
153.33.4E.27.23.26S | Flat Rock Island - The Nursery (Fringing reef leeward) Site 1,"27.0,23.0,26.0,S | 153.0,33.0,4.0,E",Australia / Queensland / nan / Pacific,2011:27-Nov-11,6.0-Bleaching (% of colony),S1=50.0; S2=0.0; S3=15.0; S4=0.0,False,
153.115E.26.3625S | Jew Shoal- The Pinnacles (The Pin) (Reef flat) Site 1,"26.0,21.0,45.0,S | 153.0,6.0,54.0,E",Australia / nan / nan / Pacific,2011:16-Oct-11,10.0-Bleaching (% of population),S1=1.0; S2=1.0; S3=1.0; S4=0.0,True,did not record fish
153.115E.26.3625S | Jew Shoal- The Pinnacles (The Pin) (Reef flat) Site 1,"26.0,21.0,45.0,S | 153.0,6.0,54.0,E",Australia / nan / nan / Pacific,2011:16-Oct-11,10.0-Bleaching (% of colony),S1=15.0; S2=6.0; S3=7.0; S4=0.0,True,did not record fish
69.8.42.35W.12.16.44.74N | Pos Spano,"12.0,16.0,44.7,N | 69.0,8.0,42.4,W",Netherlands Antilles / Curacao / nan / Atlantic,2011:19-Nov-11,6.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
69.8.42.35W.12.16.44.74N | Pos Spano,"12.0,16.0,44.7,N | 69.0,8.0,42.4,W",Netherlands Antilles / Curacao / nan / Atlantic,2011:19-Nov-11,6.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
69.8.42.35W.12.16.44.74N | Pos Spano,"12.0,16.0,44.7,N | 69.0,8.0,42.4,W",Netherlands Antilles / Curacao / nan / Atlantic,2011:19-Nov-11,12.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
69.8.42.35W.12.16.44.74N | Pos Spano,"12.0,16.0,44.7,N | 69.0,8.0,42.4,W",Netherlands Antilles / Curacao / nan / Atlantic,2011:19-Nov-11,12.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
68.45.3.04W.12.2.27.47N | Eastpoint,"12.0,2.0,27.5,N | 68.0,45.0,3.0,W",Netherlands Antilles / Curacao / nan / Atlantic,2011:12-Nov-11,6.0-Bleaching (% of population),S1=0.0; S2=5.0; S3=0.0; S4=0.0,True,no substrate
68.45.3.04W.12.2.27.47N | Eastpoint,"12.0,2.0,27.5,N | 68.0,45.0,3.0,W",Netherlands Antilles / Curacao / nan / Atlantic,2011:12-Nov-11,6.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,no substrate
68.45.3.04W.12.2.27.47N | Eastpoint,"12.0,2.0,27.5,N | 68.0,45.0,3.0,W",Netherlands Antilles / Curacao / nan / Atlantic,2011:12-Nov-11,12.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
68.45.3.04W.12.2.27.47N | Eastpoint,"12.0,2.0,27.5,N | 68.0,45.0,3.0,W",Netherlands Antilles / Curacao / nan / Atlantic,2011:12-Nov-11,12.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
69.50.13.8W.12.8.22.5N | Slangenbaai,"12.0,8.0,22.5,N | 69.0,50.0,13.8,W",Netherlands Antilles / Curacao / Boca San Michiel / Atlantic,2011:5-Nov-11,6.0-Bleaching (% of population),S1=0.0; S2=4.0; S3=0.0; S4=0.0,False,
69.50.13.8W.12.8.22.5N | Slangenbaai,"12.0,8.0,22.5,N | 69.0,50.0,13.8,W",Netherlands Antilles / Curacao / Boca San Michiel / Atlantic,2011:5-Nov-11,6.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
69.50.13.8W.12.8.22.5N | Slangenbaai,"12.0,8.0,22.5,N | 69.0,50.0,13.8,W",Netherlands Antilles / Curacao / Boca San Michiel / Atlantic,2011:5-Nov-11,12.0-Bleaching (% of population),S1=0.0; S2=10.0; S3=5.0; S4=0.0,False,
69.50.13.8W.12.8.22.5N | Slangenbaai,"12.0,8.0,22.5,N | 69.0,50.0,13.8,W",Netherlands Antilles / Curacao / Boca San Michiel / Atlantic,2011:5-Nov-11,12.0-Bleaching (% of colony),S1=0.0; S2=5.0; S3=15.0; S4=0.0,False,
55.13.14.09E.21.5.7.55S | Ermitage PE,"21.0,5.0,7.6,S | 55.0,13.0,14.1,E",France / Reunion / La Saline / Indian,2012:27-Jan-12,7.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
55.13.14.09E.21.5.7.55S | Ermitage PE,"21.0,5.0,7.6,S | 55.0,13.0,14.1,E",France / Reunion / La Saline / Indian,2012:27-Jan-12,7.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
55.17.8.34E.21.10.15.78S | Plage Saint Leu,"21.0,10.0,15.8,S | 55.0,17.0,8.3,E",France / Reunion / Saint Leu / Indian,2011:18-May-11,9.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
55.17.8.34E.21.10.15.78S | Plage Saint Leu,"21.0,10.0,15.8,S | 55.0,17.0,8.3,E",France / Reunion / Saint Leu / Indian,2011:18-May-11,9.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
55.13.16.03E.21.3.11.05S | Roches Noires PE,"21.0,3.0,11.1,S | 55.0,13.0,16.0,E",France / Reunion / La Saline / Indian,2012:25-Jan-12,6.5-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
55.13.16.03E.21.3.11.05S | Roches Noires PE,"21.0,3.0,11.1,S | 55.0,13.0,16.0,E",France / Reunion / La Saline / Indian,2012:25-Jan-12,6.5-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
55.13.2.03E.21.4.11.32S | Saline Nord PE,"21.0,4.0,11.3,S | 55.0,13.0,2.0,E",France / Reunion / La Saline / Indian,2011:29-May-11,7.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
55.13.2.03E.21.4.11.32S | Saline Nord PE,"21.0,4.0,11.3,S | 55.0,13.0,2.0,E",France / Reunion / La Saline / Indian,2011:29-May-11,7.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
55.19.39.6E.21.15.51.8S | Spot Etang Sale,"21.0,15.0,51.8,S | 55.0,19.0,39.6,E",France / Reunion / L'Etang-Sale / Indian,2012:18-Jan-12,7.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
55.19.39.6E.21.15.51.8S | Spot Etang Sale,"21.0,15.0,51.8,S | 55.0,19.0,39.6,E",France / Reunion / L'Etang-Sale / Indian,2012:18-Jan-12,7.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
55.19.58.8E.21.16.9.1S | Etang Sale Lagon,"21.0,16.0,9.1,S | 55.0,19.0,58.8,E",France / Reunion / L'Etang-Sale / Indian,2012:18-Jan-12,1.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
